year,ind,age,sex,life_history,territory
6,314,3,male,subordinate,5.0
6,315,2,male,floater,
6,316,2,female,floater,
6,317,2,male,floater,
6,318,2,male,floater,
6,319,2,male,floater,
6,320,2,female,floater,
6,321,2,male,floater,
6,324,2,male,subordinate,5.0
6,325,1,male,subordinate,1.0
6,326,1,female,floater,
6,327,1,female,floater,
6,328,1,male,floater,
6,329,1,female,floater,
6,332,1,female,subordinate,4.0
6,333,1,male,subordinate,5.0
6,334,0,male,fledgling,1.0
6,335,0,male,fledgling,4.0
6,336,0,female,fledgling,4.0
6,337,0,male,fledgling,4.0
6,338,0,female,fledgling,4.0
6,339,0,female,fledgling,4.0
6,340,0,male,fledgling,4.0
6,341,0,male,fledgling,5.0
7,0,7,male,primary,1.0
7,3,7,male,primary,4.0
7,4,7,male,primary,5.0
7,6,7,male,floater,
7,7,7,male,primary,7.0
7,8,7,male,floater,
7,9,7,male,floater,
7,10,7,male,floater,
7,11,7,male,floater,
7,12,7,male,floater,
7,13,7,male,floater,
7,14,7,male,floater,
7,15,7,male,floater,
7,16,7,male,floater,
7,17,7,male,floater,
7,18,7,male,floater,
7,19,7,male,floater,
7,20,7,male,floater,
7,21,7,male,floater,
7,22,7,male,floater,
7,23,7,male,floater,
7,24,7,male,floater,
7,25,7,male,floater,
7,26,7,male,floater,
7,27,7,male,floater,
7,28,7,male,floater,
7,29,7,male,floater,
7,30,7,male,floater,
7,31,7,male,floater,
7,33,7,male,floater,
7,35,7,male,floater,
7,36,7,male,floater,
7,37,7,male,floater,
7,39,7,male,floater,
7,41,7,male,floater,
7,42,7,male,floater,
7,43,7,male,floater,
7,44,7,male,floater,
7,45,7,male,floater,
7,46,7,male,floater,
7,47,7,male,floater,
7,48,7,male,floater,
7,49,7,male,floater,
7,50,7,male,floater,
7,51,7,male,floater,
7,52,7,male,floater,
7,53,7,male,floater,
7,54,7,male,floater,
7,55,7,male,floater,
7,56,7,male,floater,
7,57,7,male,floater,
7,58,7,male,floater,
7,60,7,male,floater,
7,61,7,male,floater,
7,62,7,male,floater,
7,63,7,male,floater,
7,64,7,male,floater,
7,65,7,male,floater,
7,66,7,male,floater,
7,67,7,male,floater,
7,69,7,male,floater,
7,70,7,male,floater,
7,71,7,male,floater,
7,73,7,male,floater,
7,74,7,male,floater,
7,75,7,male,floater,
7,76,7,male,floater,
7,77,7,male,floater,
7,78,7,male,floater,
7,80,7,male,floater,
7,81,7,male,floater,
7,82,7,male,floater,
7,83,7,male,floater,
7,85,7,male,floater,
7,86,7,male,floater,
7,87,7,male,floater,
7,88,7,male,floater,
7,89,7,male,floater,
7,90,7,male,floater,
7,91,7,male,floater,
7,92,7,male,floater,
7,93,7,male,floater,
7,94,7,male,floater,
7,95,7,male,floater,
7,96,7,male,floater,
7,97,7,male,floater,
7,98,7,male,floater,
7,99,7,male,floater,
7,100,7,male,floater,
7,101,7,male,floater,
7,102,7,male,floater,
7,103,7,male,floater,
7,104,7,male,floater,
7,105,7,male,floater,
7,106,7,male,floater,
7,107,7,male,floater,
7,108,7,male,floater,
7,109,7,male,floater,
7,111,7,male,floater,
7,112,7,male,floater,
7,113,7,male,floater,
7,114,7,male,floater,
7,115,7,male,floater,
7,116,7,male,floater,
7,117,7,male,floater,
7,119,7,male,floater,
7,120,7,male,floater,
7,121,7,male,floater,
7,123,7,male,floater,
7,124,7,male,floater,
7,125,7,male,floater,
7,126,7,male,floater,
7,127,7,male,floater,
7,128,7,male,floater,
7,129,7,male,floater,
7,130,7,male,floater,
7,133,7,male,floater,
7,134,7,male,floater,
7,135,7,male,floater,
7,136,7,male,floater,
7,137,7,male,floater,
7,138,7,male,floater,
7,139,7,male,floater,
7,140,7,male,floater,
7,141,7,male,floater,
7,142,7,male,floater,
7,143,7,male,floater,
7,144,7,male,floater,
7,146,7,male,floater,
7,147,7,male,floater,
7,148,7,male,floater,
7,150,7,female,floater,
7,151,7,female,floater,
7,153,7,female,floater,
7,154,7,female,floater,
7,155,7,female,floater,
7,156,7,female,floater,
7,157,7,female,floater,
7,158,7,female,floater,
7,159,7,female,floater,
7,160,7,female,floater,
7,161,7,female,floater,
7,163,7,female,floater,
7,164,7,female,floater,
7,166,7,female,primary,7.0
7,167,7,female,floater,
7,169,7,female,floater,
7,170,7,female,floater,
7,171,7,female,floater,
7,172,7,female,floater,
7,173,7,female,floater,
7,174,7,female,floater,
7,175,7,female,floater,
7,176,7,female,primary,1.0
7,177,7,female,floater,
7,178,7,female,floater,
7,179,7,female,floater,
7,180,7,female,primary,5.0
7,182,7,female,floater,
7,183,7,female,floater,
7,184,7,female,floater,
7,185,7,female,floater,
7,186,7,female,floater,
7,187,7,female,floater,
7,189,7,female,floater,
7,190,7,female,floater,
7,191,7,female,floater,
7,192,7,female,floater,
7,193,7,female,floater,
7,194,7,female,floater,
7,195,7,female,floater,
7,196,7,female,floater,
7,197,7,female,floater,
7,198,7,female,floater,
7,200,7,female,floater,
7,201,7,female,floater,
7,202,7,female,floater,
7,203,7,female,floater,
7,204,7,female,floater,
7,205,7,female,floater,
7,206,7,female,floater,
7,207,7,female,floater,
7,208,7,female,floater,
7,209,7,female,floater,
7,211,7,female,floater,
7,212,7,female,floater,
7,213,7,female,floater,
7,215,7,female,floater,
7,216,7,female,floater,
7,217,7,female,floater,
7,218,7,female,floater,
7,219,7,female,floater,
7,220,7,female,floater,
7,221,7,female,floater,
7,222,7,female,floater,
7,223,7,female,floater,
7,224,7,female,floater,
7,225,7,female,floater,
7,226,7,female,floater,
7,229,7,female,floater,
7,230,7,female,floater,
7,231,7,female,floater,
7,232,7,female,floater,
7,234,7,female,floater,
7,235,7,female,floater,
7,236,7,female,floater,
7,237,7,female,floater,
7,238,7,female,floater,
7,239,7,female,floater,
7,240,7,female,floater,
7,241,7,female,floater,
7,243,7,female,floater,
7,244,7,female,floater,
7,245,7,female,floater,
7,246,7,female,floater,
7,247,7,female,floater,
7,248,7,female,floater,
7,249,7,female,floater,
7,250,7,female,floater,
7,251,7,female,floater,
7,254,7,female,floater,
7,256,7,female,floater,
7,257,7,female,floater,
7,258,7,female,floater,
7,259,7,female,floater,
7,260,7,female,floater,
7,261,7,female,floater,
7,262,7,female,floater,
7,263,7,female,floater,
7,264,7,female,floater,
7,265,7,female,floater,
7,266,7,female,floater,
7,267,7,female,floater,
7,268,7,female,floater,
7,269,7,female,floater,
7,270,7,female,floater,
7,271,7,female,floater,
7,273,7,female,floater,
7,274,7,female,floater,
7,275,7,female,floater,
7,276,7,female,floater,
7,278,7,female,floater,
7,279,7,female,floater,
7,280,7,female,floater,
7,281,7,female,floater,
7,282,7,female,floater,
7,283,7,female,floater,
7,284,7,female,floater,
7,285,7,female,floater,
7,286,7,female,floater,
7,287,7,female,floater,
7,288,7,female,floater,
7,289,7,female,floater,
7,291,7,female,floater,
7,292,7,female,floater,
7,293,7,female,floater,
7,294,7,female,floater,
7,295,7,female,floater,
7,296,7,female,floater,
7,297,7,female,floater,
7,299,7,female,floater,
7,300,7,male,floater,
7,302,6,male,floater,
7,304,5,female,floater,
7,307,4,female,floater,
7,310,4,male,floater,
7,312,4,male,floater,
7,313,4,male,subordinate,4.0
7,314,4,male,subordinate,5.0
7,315,3,male,floater,
7,316,3,female,floater,
7,317,3,male,floater,
7,318,3,male,floater,
7,319,3,male,floater,
7,320,3,female,floater,
7,321,3,male,floater,
7,324,3,male,subordinate,5.0
7,325,2,male,floater,
7,326,2,female,floater,
7,327,2,female,floater,
7,328,2,male,floater,
7,329,2,female,floater,
7,332,2,female,primary,4.0
7,333,2,male,subordinate,5.0
7,334,1,male,subordinate,1.0
7,335,1,male,floater,
7,336,1,female,floater,
7,337,1,male,floater,
7,338,1,female,floater,
7,339,1,female,floater,
7,340,1,male,floater,
7,341,1,male,floater,
7,342,0,female,fledgling,1.0
7,343,0,female,fledgling,4.0
7,344,0,male,fledgling,5.0
7,345,0,male,fledgling,7.0
8,0,8,male,primary,1.0
8,6,8,male,floater,
8,7,8,male,primary,7.0
8,8,8,male,floater,
8,9,8,male,floater,
8,10,8,male,floater,
8,11,8,male,floater,
8,13,8,male,floater,
8,14,8,male,floater,
8,15,8,male,floater,
8,16,8,male,floater,
8,17,8,male,floater,
8,18,8,male,floater,
8,19,8,male,floater,
8,20,8,male,floater,
8,21,8,male,floater,
8,22,8,male,floater,
8,23,8,male,floater,
8,24,8,male,floater,
8,25,8,male,floater,
8,26,8,male,floater,
8,27,8,male,floater,
8,28,8,male,floater,
8,29,8,male,floater,
8,30,8,male,floater,
8,31,8,male,floater,
8,33,8,male,floater,
8,35,8,male,floater,
8,36,8,male,floater,
8,37,8,male,floater,
8,39,8,male,floater,
8,41,8,male,floater,
8,42,8,male,floater,
8,43,8,male,floater,
8,44,8,male,floater,
8,45,8,male,floater,
8,46,8,male,floater,
8,47,8,male,floater,
8,48,8,male,floater,
8,49,8,male,floater,
8,50,8,male,floater,
8,51,8,male,floater,
8,52,8,male,floater,
8,53,8,male,floater,
8,54,8,male,floater,
8,55,8,male,floater,
8,56,8,male,floater,
8,57,8,male,floater,
8,58,8,male,floater,
8,60,8,male,floater,
8,61,8,male,floater,
8,62,8,male,floater,
8,63,8,male,floater,
8,64,8,male,floater,
8,65,8,male,floater,
8,66,8,male,floater,
8,67,8,male,floater,
8,69,8,male,floater,
8,70,8,male,floater,
8,73,8,male,floater,
8,74,8,male,floater,
8,75,8,male,floater,
8,76,8,male,floater,
8,77,8,male,floater,
8,78,8,male,floater,
8,80,8,male,floater,
8,81,8,male,floater,
8,82,8,male,floater,
8,83,8,male,floater,
8,85,8,male,floater,
8,86,8,male,floater,
8,87,8,male,floater,
8,88,8,male,floater,
8,89,8,male,floater,
8,90,8,male,floater,
8,91,8,male,floater,
8,92,8,male,floater,
8,93,8,male,floater,
8,94,8,male,floater,
8,95,8,male,floater,
8,96,8,male,floater,
8,97,8,male,floater,
8,98,8,male,floater,
8,99,8,male,floater,
8,100,8,male,floater,
8,101,8,male,floater,
8,102,8,male,floater,
8,103,8,male,floater,
8,104,8,male,floater,
8,105,8,male,floater,
8,106,8,male,floater,
8,107,8,male,floater,
8,108,8,male,floater,
8,109,8,male,floater,
8,111,8,male,floater,
8,112,8,male,floater,
8,113,8,male,floater,
8,114,8,male,floater,
8,115,8,male,floater,
8,116,8,male,floater,
8,117,8,male,floater,
8,119,8,male,floater,
8,120,8,male,floater,
8,121,8,male,floater,
8,123,8,male,floater,
8,124,8,male,floater,
8,125,8,male,floater,
8,126,8,male,floater,
8,127,8,male,floater,
8,128,8,male,floater,
8,129,8,male,floater,
8,130,8,male,floater,
8,133,8,male,floater,
8,134,8,male,floater,
8,135,8,male,floater,
8,136,8,male,floater,
8,137,8,male,floater,
8,138,8,male,floater,
8,139,8,male,floater,
8,140,8,male,floater,
8,141,8,male,floater,
8,142,8,male,floater,
8,143,8,male,floater,
8,144,8,male,floater,
8,146,8,male,floater,
8,147,8,male,floater,
8,148,8,male,floater,
8,150,8,female,floater,
8,151,8,female,floater,
8,154,8,female,floater,
8,155,8,female,floater,
8,156,8,female,floater,
8,157,8,female,floater,
8,158,8,female,floater,
8,159,8,female,floater,
8,160,8,female,floater,
8,161,8,female,floater,
8,163,8,female,floater,
8,164,8,female,floater,
8,166,8,female,primary,7.0
8,167,8,female,floater,
8,169,8,female,floater,
8,170,8,female,floater,
8,171,8,female,floater,
8,172,8,female,floater,
8,173,8,female,floater,
8,174,8,female,floater,
8,175,8,female,floater,
8,176,8,female,primary,1.0
8,177,8,female,floater,
8,178,8,female,floater,
8,179,8,female,floater,
8,180,8,female,primary,5.0
8,182,8,female,floater,
8,184,8,female,floater,
8,185,8,female,floater,
8,189,8,female,floater,
8,190,8,female,floater,
8,191,8,female,floater,
8,192,8,female,floater,
8,193,8,female,floater,
8,194,8,female,floater,
8,195,8,female,floater,
8,196,8,female,floater,
8,197,8,female,floater,
8,198,8,female,floater,
8,200,8,female,floater,
8,201,8,female,floater,
8,202,8,female,floater,
8,203,8,female,floater,
8,204,8,female,floater,
8,205,8,female,floater,
8,206,8,female,floater,
8,207,8,female,floater,
8,208,8,female,floater,
8,209,8,female,floater,
8,211,8,female,floater,
8,212,8,female,floater,
8,213,8,female,floater,
8,215,8,female,floater,
8,216,8,female,floater,
8,217,8,female,floater,
8,218,8,female,floater,
8,219,8,female,floater,
8,220,8,female,floater,
8,221,8,female,floater,
8,222,8,female,floater,
8,223,8,female,floater,
8,224,8,female,floater,
8,225,8,female,floater,
8,226,8,female,floater,
8,229,8,female,floater,
8,230,8,female,floater,
8,231,8,female,floater,
8,232,8,female,floater,
8,234,8,female,floater,
8,236,8,female,floater,
8,237,8,female,floater,
8,238,8,female,floater,
8,239,8,female,floater,
8,240,8,female,floater,
8,241,8,female,floater,
8,243,8,female,floater,
8,244,8,female,floater,
8,245,8,female,floater,
8,246,8,female,floater,
8,247,8,female,floater,
8,248,8,female,floater,
8,249,8,female,floater,
8,250,8,female,floater,
8,251,8,female,floater,
8,254,8,female,floater,
8,256,8,female,floater,
8,257,8,female,floater,
8,258,8,female,floater,
8,259,8,female,floater,
8,260,8,female,floater,
8,261,8,female,floater,
8,262,8,female,floater,
8,263,8,female,floater,
8,264,8,female,floater,
8,265,8,female,floater,
8,266,8,female,floater,
8,267,8,female,floater,
8,268,8,female,floater,
8,269,8,female,floater,
8,270,8,female,floater,
8,271,8,female,floater,
8,273,8,female,floater,
8,274,8,female,floater,
8,275,8,female,floater,
8,276,8,female,floater,
8,278,8,female,floater,
8,279,8,female,floater,
8,280,8,female,floater,
8,281,8,female,floater,
8,282,8,female,floater,
8,283,8,female,floater,
8,284,8,female,floater,
8,285,8,female,floater,
8,286,8,female,floater,
8,287,8,female,floater,
8,288,8,female,floater,
8,289,8,female,floater,
8,291,8,female,floater,
8,292,8,female,floater,
8,293,8,female,floater,
8,294,8,female,floater,
8,295,8,female,floater,
8,296,8,female,floater,
8,297,8,female,floater,
8,299,8,female,floater,
8,300,8,male,floater,
8,302,7,male,floater,
8,304,6,female,floater,
8,307,5,female,floater,
8,310,5,male,floater,
8,312,5,male,floater,
8,313,5,male,subordinate,4.0
8,314,5,male,subordinate,5.0
8,315,4,male,floater,
8,316,4,female,floater,
8,317,4,male,floater,
8,318,4,male,floater,
8,319,4,male,floater,
8,320,4,female,floater,
8,321,4,male,floater,
8,324,4,male,subordinate,5.0
8,325,3,male,floater,
8,326,3,female,floater,
8,327,3,female,floater,
8,328,3,male,floater,
8,329,3,female,floater,
8,332,3,female,primary,4.0
8,333,3,male,subordinate,5.0
8,334,2,male,subordinate,1.0
8,335,2,male,floater,
8,336,2,female,floater,
8,337,2,male,floater,
8,338,2,female,floater,
8,339,2,female,floater,
8,340,2,male,floater,
8,341,2,male,floater,
8,342,1,female,floater,
8,343,1,female,subordinate,4.0
8,344,1,male,subordinate,5.0
8,345,1,male,subordinate,7.0
8,346,0,female,fledgling,1.0
8,347,0,male,fledgling,4.0
8,348,0,male,fledgling,4.0
8,349,0,male,fledgling,5.0
8,350,0,female,fledgling,7.0
9,0,9,male,primary,1.0
9,6,9,male,primary,4.0
9,7,9,male,primary,7.0
9,8,9,male,floater,
9,9,9,male,floater,
9,11,9,male,floater,
9,13,9,male,floater,
9,14,9,male,floater,
9,15,9,male,floater,
9,16,9,male,floater,
9,17,9,male,floater,
9,18,9,male,floater,
9,19,9,male,floater,
9,20,9,male,floater,
9,22,9,male,floater,
9,23,9,male,floater,
9,24,9,male,floater,
9,25,9,male,floater,
9,26,9,male,floater,
9,29,9,male,floater,
9,30,9,male,floater,
9,31,9,male,floater,
9,35,9,male,floater,
9,36,9,male,floater,
9,37,9,male,floater,
9,39,9,male,floater,
9,41,9,male,floater,
9,42,9,male,floater,
9,43,9,male,floater,
9,44,9,male,floater,
9,45,9,male,floater,
9,47,9,male,floater,
9,48,9,male,floater,
9,49,9,male,floater,
9,50,9,male,floater,
9,52,9,male,floater,
9,53,9,male,floater,
9,54,9,male,floater,
9,55,9,male,floater,
9,56,9,male,floater,
9,57,9,male,floater,
9,58,9,male,floater,
9,60,9,male,floater,
9,61,9,male,floater,
9,62,9,male,floater,
9,63,9,male,floater,
9,64,9,male,floater,
9,65,9,male,floater,
9,66,9,male,floater,
9,67,9,male,floater,
9,69,9,male,floater,
9,70,9,male,floater,
9,73,9,male,floater,
9,74,9,male,floater,
9,75,9,male,floater,
9,77,9,male,floater,
9,78,9,male,floater,
9,80,9,male,floater,
9,81,9,male,floater,
9,83,9,male,floater,
9,86,9,male,floater,
9,87,9,male,floater,
9,88,9,male,floater,
9,90,9,male,floater,
9,91,9,male,floater,
9,92,9,male,floater,
9,94,9,male,floater,
9,95,9,male,floater,
9,96,9,male,floater,
9,97,9,male,floater,
9,98,9,male,floater,
9,100,9,male,floater,
9,101,9,male,floater,
9,102,9,male,floater,
9,104,9,male,floater,
9,105,9,male,floater,
9,106,9,male,floater,
9,107,9,male,floater,
9,108,9,male,floater,
9,109,9,male,floater,
9,111,9,male,floater,
9,112,9,male,floater,
9,113,9,male,floater,
9,114,9,male,floater,
9,115,9,male,floater,
9,116,9,male,floater,
9,117,9,male,floater,
9,119,9,male,floater,
9,120,9,male,floater,
9,121,9,male,floater,
9,126,9,male,floater,
9,127,9,male,floater,
9,128,9,male,floater,
9,129,9,male,floater,
9,130,9,male,floater,
9,133,9,male,floater,
9,134,9,male,floater,
9,136,9,male,floater,
9,137,9,male,floater,
9,139,9,male,floater,
9,140,9,male,floater,
9,142,9,male,floater,
9,143,9,male,floater,
9,144,9,male,floater,
9,146,9,male,floater,
9,147,9,male,floater,
9,148,9,male,floater,
9,150,9,female,floater,
9,154,9,female,floater,
9,155,9,female,floater,
9,156,9,female,floater,
9,157,9,female,floater,
9,159,9,female,floater,
9,161,9,female,floater,
9,163,9,female,floater,
9,166,9,female,primary,7.0
9,167,9,female,floater,
9,169,9,female,floater,
9,170,9,female,floater,
9,171,9,female,floater,
9,172,9,female,floater,
9,173,9,female,floater,
9,174,9,female,floater,
9,175,9,female,floater,
9,176,9,female,primary,1.0
9,177,9,female,floater,
9,178,9,female,floater,
9,179,9,female,floater,
9,182,9,female,floater,
9,184,9,female,floater,
9,191,9,female,floater,
9,192,9,female,floater,
9,193,9,female,floater,
9,194,9,female,floater,
9,195,9,female,floater,
9,197,9,female,floater,
9,200,9,female,floater,
9,201,9,female,floater,
9,202,9,female,floater,
9,203,9,female,floater,
9,205,9,female,floater,
9,208,9,female,floater,
9,209,9,female,floater,
9,211,9,female,floater,
9,212,9,female,floater,
9,213,9,female,floater,
9,215,9,female,floater,
9,216,9,female,floater,
9,217,9,female,floater,
9,218,9,female,floater,
9,219,9,female,floater,
9,221,9,female,floater,
9,222,9,female,floater,
9,223,9,female,floater,
9,224,9,female,floater,
9,226,9,female,floater,
9,229,9,female,floater,
9,230,9,female,floater,
9,231,9,female,floater,
9,232,9,female,floater,
9,234,9,female,floater,
9,236,9,female,floater,
9,238,9,female,floater,
9,239,9,female,floater,
9,240,9,female,floater,
9,241,9,female,floater,
9,244,9,female,floater,
9,245,9,female,floater,
9,246,9,female,floater,
9,247,9,female,floater,
9,248,9,female,floater,
9,249,9,female,floater,
9,250,9,female,floater,
9,254,9,female,floater,
9,257,9,female,floater,
9,258,9,female,floater,
9,259,9,female,floater,
9,260,9,female,floater,
9,261,9,female,floater,
9,262,9,female,floater,
9,263,9,female,floater,
9,264,9,female,floater,
9,265,9,female,floater,
9,267,9,female,floater,
9,268,9,female,floater,
9,269,9,female,floater,
9,271,9,female,floater,
9,273,9,female,floater,
9,275,9,female,floater,
9,276,9,female,floater,
9,279,9,female,floater,
9,281,9,female,floater,
9,282,9,female,floater,
9,283,9,female,floater,
9,285,9,female,floater,
9,287,9,female,floater,
9,288,9,female,floater,
9,289,9,female,floater,
9,292,9,female,floater,
9,293,9,female,floater,
9,294,9,female,floater,
9,295,9,female,floater,
9,296,9,female,floater,
9,297,9,female,floater,
9,299,9,female,floater,
9,300,9,male,floater,
9,302,8,male,floater,
9,304,7,female,floater,
9,307,6,female,floater,
9,310,6,male,floater,
9,312,6,male,floater,
9,313,6,male,subordinate,4.0
9,314,6,male,primary,5.0
9,315,5,male,floater,
9,316,5,female,floater,
9,317,5,male,floater,
9,318,5,male,floater,
9,319,5,male,floater,
9,320,5,female,floater,
9,321,5,male,floater,
9,324,5,male,subordinate,5.0
9,325,4,male,floater,
9,326,4,female,floater,
9,327,4,female,floater,
9,328,4,male,floater,
9,329,4,female,floater,
9,332,4,female,primary,4.0
9,333,4,male,subordinate,5.0
9,334,3,male,subordinate,1.0
9,335,3,male,floater,
9,336,3,female,floater,
9,337,3,male,floater,
9,338,3,female,floater,
9,339,3,female,floater,
9,340,3,male,floater,
9,341,3,male,floater,
9,342,2,female,floater,
9,343,2,female,subordinate,4.0
9,344,2,male,subordinate,5.0
9,345,2,male,subordinate,7.0
9,346,1,female,floater,
9,347,1,male,floater,
9,348,1,male,floater,
9,349,1,male,floater,
9,350,1,female,subordinate,7.0
9,351,0,female,fledgling,1.0
9,352,0,male,fledgling,4.0
9,353,0,male,fledgling,4.0
9,354,0,male,fledgling,5.0
9,355,0,female,fledgling,7.0
9,356,0,male,fledgling,7.0
10,14,10,male,floater,
10,15,10,male,floater,
10,16,10,male,floater,
10,20,10,male,floater,
10,23,10,male,floater,
10,24,10,male,floater,
10,26,10,male,floater,
10,29,10,male,floater,
10,30,10,male,floater,
10,36,10,male,floater,
10,39,10,male,floater,
10,42,10,male,floater,
10,43,10,male,floater,
10,45,10,male,floater,
10,47,10,male,floater,
10,48,10,male,floater,
10,50,10,male,floater,
10,52,10,male,floater,
10,53,10,male,floater,
10,54,10,male,floater,
10,58,10,male,floater,
10,63,10,male,floater,
10,64,10,male,floater,
10,66,10,male,floater,
10,70,10,male,floater,
10,83,10,male,floater,
10,87,10,male,floater,
10,88,10,male,floater,
10,90,10,male,floater,
10,91,10,male,floater,
10,95,10,male,floater,
10,96,10,male,floater,
10,100,10,male,floater,
10,107,10,male,floater,
10,108,10,male,floater,
10,111,10,male,floater,
10,112,10,male,floater,
10,113,10,male,floater,
10,115,10,male,floater,
10,116,10,male,floater,
10,120,10,male,floater,
10,121,10,male,floater,
10,126,10,male,floater,
10,128,10,male,floater,
10,130,10,male,floater,
10,133,10,male,floater,
10,134,10,male,floater,
10,136,10,male,floater,
10,137,10,male,floater,
10,142,10,male,floater,
10,154,10,female,floater,
10,155,10,female,floater,
10,156,10,female,floater,
10,157,10,female,floater,
10,161,10,female,floater,
10,163,10,female,floater,
10,170,10,female,floater,
10,172,10,female,floater,
10,175,10,female,floater,
10,178,10,female,floater,
10,182,10,female,floater,
10,184,10,female,floater,
10,192,10,female,floater,
10,193,10,female,floater,
10,194,10,female,floater,
10,197,10,female,floater,
10,201,10,female,floater,
10,208,10,female,floater,
10,209,10,female,floater,
10,211,10,female,floater,
10,212,10,female,floater,
10,215,10,female,floater,
10,218,10,female,floater,
10,219,10,female,floater,
10,222,10,female,floater,
10,229,10,female,floater,
10,231,10,female,floater,
10,234,10,female,floater,
10,236,10,female,floater,
10,241,10,female,floater,
10,245,10,female,floater,
10,247,10,female,floater,
10,248,10,female,floater,
10,254,10,female,floater,
10,258,10,female,floater,
10,261,10,female,floater,
10,262,10,female,floater,
10,263,10,female,floater,
10,268,10,female,floater,
10,269,10,female,floater,
10,271,10,female,floater,
10,273,10,female,floater,
10,275,10,female,floater,
10,279,10,female,floater,
10,281,10,female,floater,
10,282,10,female,floater,
10,285,10,female,floater,
10,287,10,female,floater,
10,294,10,female,floater,
10,296,10,female,floater,
10,297,10,female,floater,
10,300,10,male,floater,
10,302,9,male,floater,
10,304,8,female,floater,
10,307,7,female,floater,
10,310,7,male,floater,
10,312,7,male,floater,
10,313,7,male,subordinate,4.0
10,314,7,male,primary,5.0
10,315,6,male,floater,
10,316,6,female,floater,
10,317,6,male,floater,
10,318,6,male,floater,
10,319,6,male,floater,
10,320,6,female,floater,
10,321,6,male,floater,
10,324,6,male,floater,
10,325,5,male,floater,
10,326,5,female,floater,
10,327,5,female,floater,
10,328,5,male,floater,
10,329,5,female,floater,
10,332,5,female,primary,4.0
10,333,5,male,floater,
10,334,4,male,floater,
10,335,4,male,floater,
10,336,4,female,floater,
10,337,4,male,floater,
10,338,4,female,floater,
10,339,4,female,floater,
10,340,4,male,floater,
10,341,4,male,floater,
10,342,3,female,floater,
10,343,3,female,subordinate,4.0
10,344,3,male,floater,
10,345,3,male,subordinate,7.0
10,346,2,female,floater,
10,347,2,male,floater,
10,348,2,male,floater,
10,349,2,male,floater,
10,350,2,female,subordinate,7.0
10,351,1,female,floater,
10,352,1,male,subordinate,4.0
10,353,1,male,subordinate,4.0
10,354,1,male,floater,
10,355,1,female,subordinate,7.0
10,356,1,male,subordinate,7.0
10,357,0,female,fledgling,1.0
10,358,0,female,fledgling,4.0
10,359,0,male,fledgling,4.0
10,360,0,male,fledgling,5.0
10,361,0,male,fledgling,7.0
10,362,0,male,fledgling,7.0
10,363,0,female,fledgling,7.0
